"PID","性别","年龄","年代","距离上次光顾时间","上午活跃","午间活跃","下午活跃","夜间活跃","平均每单购买数量","偏好品类top1","访问门店数","进店次数","进店时间.一周","平均每单购买金额","偏好品类top2","偏好品类top3","偏好品牌top1","偏好品牌top2","偏好品牌top3"
"adc2a79c-3247-11e8-b225-0a58ac130054","male",38,"80后",10.2742708333333,0,0,1,0,1,"灭蚊、杀虫、防蛀用品",1,1,"工作日活跃",19.9,,,"金鹿",,
"df53dc8c-4d3a-11e8-b7cf-0a58ac130522","male",39,"80后",4.16545138888889,0,0,0,1,1,"冰淇淋",1,2,"工作日活跃",3,"盐",,"花心筒","闽盐",
"f88cd5fa-4ca3-11e8-b750-0a58ac130522","male",44,"70后",10.877025462963,0,0,0,1,4,"冰淇淋",1,1,"工作日活跃",12,,,"美登高",,
"88b8188c-25ab-11e8-ae7d-0a58ac130028","male",15,"00后",2.4981712962963,0,1,0,0,1,"自制面饭类",1,1,"工作日活跃",6.8,,,"其他品牌",,
"a8cf32f2-60d3-11e8-aa5f-0a58ac13039c","male",31,"80后",30.1665509259259,0,0,0,1,1,"酸奶/酸味奶",1,1,"工作日活跃",13.8,,,"养乐多",,
"b9dbea1a-8bfd-11e8-b7b3-0a58ac1305b1","male",31,"80后",9.64071759259259,1,0,0,0,1,"其他鲜食",1,1,"工作日活跃",3.5,,,"其他品牌",,
"70984249-933c-11e8-8287-0a58ac1305b1","male",26,"90后",21.4410416666667,0,1,0,0,2,"冰淇淋",1,1,"工作日活跃",17.4,"餐具清洁",,"白猫","伊利",
"720ba6c5-4ec2-11e8-8380-0a58ac130356","female",31,"80后",27.1820138888889,0,0,0,1,2,"罐头",1,1,"双休日活跃",23.7,"其他糖果",,"古龙","绿箭薄荷糖",
"e0e6cdb7-5286-11e8-ba29-0a58ac13035b","male",22,"90后",15.4980208333333,0,1,0,0,3,"冰淇淋",1,1,"工作日活跃",6.5,"可乐类汽水",,"呈真","可口可乐",
"0b34644a-9071-11e8-bea5-0a58ac1305b1","female",23,"90后",12.2567592592593,0,0,1,0,4.66666666666667,"肉食小食",1,3,"双休日活跃",41.4000006666667,"空气清新用品","身体清洁","口留香","晨露","蓝月亮"
"9cfe38c1-3d5a-11e8-b596-0a58ac130503","female",37,"80后",4.66552083333333,1,0,0,0,1,"茶叶蛋",1,1,"工作日活跃",1.5,,,"见福",,
"bef76d0b-7612-11e8-911d-0a58ac130661","male",24,"90后",7.53494212962963,1,0,0,0,1,"驱蚊虫剂",1,1,"工作日活跃",45,,,"无比滴",,
"fe7a3fab-0ee5-4156-aed4-77abd4a2c425","male",24,"90后",5.0287962962963,0,0,0,1,3,"熟食肉制品",1,1,"双休日活跃",6.75,"即食面类",,"双汇","康师傅",
"333795ef-7311-11e8-988f-0a58ac13065a","male",20,"90后",8.47967592592593,0,1,0,0,1,"软盒香烟",1,1,"工作日活跃",23,,,"玉溪",,
"9bb9b5ba-9c91-4032-8c2d-6031ae4401bb","male",32,"80后",5.54489583333333,1,1,0,0,1,"其他汽水",1,2,"双休日活跃",8.25,"硬盒香烟",,"芬达","七匹狼",
"836d87a9-71cd-4fee-98d2-e14c08331bd3","female",25,"90后",7.46467592592593,0,1,0,0,2,"即饮红茶",1,2,"工作日活跃",10.4,"柠檬口味汽水","运动能量饮料","红牛","康师傅","其他品牌"
"a15ae11a-21fa-11e8-bc95-0a58ac130020","female",12,"00后",8.67675925925926,1,0,0,0,1,"包装水",1,1,"工作日活跃",2,,,"农夫山泉",,
"17ab5572-20e6-11e8-bc68-0a58ac130020","male",31,"80后",19.1559259259259,0,0,1,1,1,"即饮奶茶",1,3,"双休日活跃",5.33333333333333,"卷纸","中草药饮料","阿萨姆","和其正","中顺洁柔"
"142f88a9-8c2d-11e8-b8a4-0a58ac1305b1","male",38,"80后",9.1230787037037,0,0,1,1,2,"熟食肉制品",1,3,"工作日活跃",11.8222222222222,"即食面类","酱菜","双汇","康师傅","七匹狼"
"b4f7ebce-a5cf-48f9-bed4-f743e66cc542","male",24,"90后",2.16954861111111,0,0,0,1,1,"可乐类汽水",1,1,"工作日活跃",3.5,,,"零度可乐",,
"4777346b-2ce5-11e8-9db6-0a58ac13027e","male",15,"00后",21.3158680555556,0,0,1,0,1,"硬盒香烟",1,1,"工作日活跃",12,,,"南京",,
"2a8c49bf-7ac3-11e8-9756-0a58ac130661","male",59,"60后",24.2177777777778,0,0,0,1,1,"自制面饭类",1,1,"工作日活跃",9.8,,,"其他品牌",,
"25344401-307f-42cd-bfdf-80b250bd12e8","female",25,"90后",19.4823148148148,0,1,0,0,2,"即饮红茶",1,1,"双休日活跃",13.3,"其他糖果",,"阿麦斯","维他",
"32368235-6cbb-11e8-b2e8-0a58ac130642","male",22,"90后",20.0796180555556,0,0,0,1,2,"软盒香烟",1,1,"双休日活跃",35,"硬盒香烟",,"黄鹤楼","七匹狼",
"7dff4acd-2dfe-4a3d-9b93-2f20b69420f9","female",25,"90后",15.8932407407407,0,0,0,1,1,"其他茶饮料",1,1,"工作日活跃",6,,,"元气森林",,
"733d10ca-a4da-4c0a-9fde-2638c053f96e","female",27,"90后",14.655787037037,1,0,0,0,3,"美容护理工具",1,1,"工作日活跃",22.5,"其他茶饮料","其他糖果","绿箭薄荷糖","其他品牌","元气森林"
"ed40c1e0-7445-11e8-997e-0a58ac13065a","female",24,"90后",29.1370717592593,0,0,0,1,1,"肉食小食",1,1,"工作日活跃",2.5,,,"鑫云东",,
"0e128252-8b3b-11e8-b697-0a58ac1305b1","male",26,"90后",2.46923611111111,0,1,0,0,1,"其他亚洲传统饮料",1,1,"工作日活跃",4,,,"泰山企业",,
"11561b06-e880-4d96-8a6f-b2b2453f8f95","male",21,"90后",24.5158912037037,1,0,0,0,1,"软盒香烟",1,1,"工作日活跃",13,,,"牡丹",,
"ce485a2e-6fda-11e8-9887-0a58ac130598","female",58,"60后",23.5901736111111,1,0,0,0,2,"驱蚊虫剂",1,1,"工作日活跃",8.9,,,"六神",,
"9230d60b-70d8-11e8-98e7-0a58ac130598","male",31,"80后",26.2591319444444,0,0,1,0,2,"烟具",1,1,"双休日活跃",6,,,"龙顺",,
"e96eb995-587b-45de-9206-39652c08311c","male",29,"90后",4.19372685185185,0,0,0,1,2,"包装水",1,1,"工作日活跃",8,"即饮红茶",,"纯悦","康师傅",
"a33914b5-3e52-11e8-b5e9-0a58ac130503","female",16,"00后",6.67783564814815,1,1,0,0,1,"即饮红茶",1,2,"双休日活跃",3,"即饮绿茶",,"康师傅","统一冰红茶",
"d455b634-46f0-11e8-bef8-0a58ac13033c","male",37,"80后",21.1003935185185,0,0,0,1,5,"冰淇淋",1,1,"工作日活跃",9.8,"即食面类","酱菜","统一100","伊利","文鸿"
"f5e82acd-2398-11e8-aa6b-0a58ac130279","female",41,"70后",19.288275462963,0,0,1,0,1,"驱蚊虫剂",1,1,"双休日活跃",13.9,,,"六神",,
"cbbc5985-50d2-11e8-83cd-0a58ac130356","female",21,"90后",0.693680555555556,1,0,0,0,1,"口香糖",1,1,"工作日活跃",11.9,,,"Five",,
"162014e1-0dee-480e-9b89-3c08e757c32b","male",25,"90后",27.1477777777778,0,0,0,1,1,"硬盒香烟",1,1,"双休日活跃",8.5,,,"七匹狼",,
"aa9e856a-f5af-42b7-84eb-a256066ea264","female",46,"70后",11.0619791666667,0,0,0,1,3,"包装水",1,1,"工作日活跃",6,,,"农夫山泉",,
"1d970132-9543-463e-a45f-b0a309627bd4","male",32,"80后",2.91791666666667,0,0,0,1,1,"运动能量饮料",1,1,"工作日活跃",6,,,"红牛",,
"10404118-8af9-48bf-9bc4-a517e25f4620","male",23,"90后",2.54756944444444,0,0,0,1,2.8,"包装水",1,5,"双休日活跃",19.9,"茶叶蛋","健康保健饮料","百事可乐","乐虎","农夫山泉"
"0717a65d-5935-4ca4-8c45-52131381e896","male",17,"00后",28.6401851851852,1,0,0,0,2,"包点类",1,1,"工作日活跃",5.9,"饼干",,"嘉士利","其他品牌",
"190a3d2d-82c2-11e8-b085-0a58ac1303f0","female",24,"90后",30.2425115740741,0,0,0,1,2,"熟食肉制品",1,2,"工作日活跃",10.6,"即食面类","酱菜","双汇","其他品牌","食族人"
"2b29340b-803a-11e8-adc8-0a58ac1303f0","male",49,"70后",26.5774652777778,1,0,0,0,1,"其他休闲零食",1,1,"双休日活跃",6.9,,,"波力",,
"90424677-c92c-4a30-a70e-020d00412142","male",31,"80后",22.7133449074074,1,0,0,0,1,"苏打水",1,1,"工作日活跃",5,,,"元气森林",,
"c7e82940-66ab-40b5-84a5-39a57507cd8d","female",25,"90后",3.18577546296296,0,0,0,1,2,"肉食小食",1,1,"工作日活跃",8.8,,,"卫龙","贤哥",
"2da3aa85-4156-4e74-abb1-e495467a3bc6","male",46,"70后",10.9778472222222,0,0,0,1,1,"啤酒",1,1,"工作日活跃",5.5,,,"百威",,
"c4d5b051-1252-11e8-a6a5-0a58ac13001a","female",45,"70后",9.22633101851852,0,0,0,1,2,"其他糖果",1,1,"工作日活跃",6,"熟食肉制品",,"阿尔卑斯","双汇",
"05ce8d2a-4fc8-4ae1-9e22-1bce9d95080c","male",28,"90后",15.4983912037037,0,1,0,0,1,"电池",1,1,"工作日活跃",5.5,,,"南孚",,
"69dbf2ca-078e-4767-aebf-9504142fa851","female",24,"90后",28.4706712962963,0,1,0,0,1,"卫生巾",1,1,"工作日活跃",10.8,,,"苏菲",,
"d14a384b-d3a0-42c4-a8c4-cef81c18111b","male",28,"90后",1.59065972222222,1,0,1,0,2.33333333333333,"硬盒香烟",1,3,"双休日活跃",12.8333333333333,"办公用笔","办公用纸","七匹狼","卡奇尔","玛丽"
"8b6542c4-9413-4ddb-91d0-66da91315453","male",27,"90后",11.1579398148148,0,0,0,1,4,"膨化食品",1,1,"工作日活跃",15.8,"购物袋",,"乐事","见福","浪味仙"
"32f9a512-1706-11e8-a70b-0a58ac13001a","female",38,"80后",6.45359953703704,0,1,0,0,1,"硬盒香烟",1,1,"双休日活跃",15,,,"七匹狼",,
"87c649ba-1519-4ff1-a1a6-ea1c3da36094","female",31,"80后",12.3537615740741,0,0,1,0,3,"低温牛奶",1,1,"双休日活跃",22.5,,,"妙士",,
"c25b6eff-7ff0-11e8-87cb-0a58ac130661","male",21,"90后",29.334837962963,0,0,1,0,1,"冰淇淋",1,1,"工作日活跃",1,,,"碎碎冰",,
"b29677d3-0065-4318-9f35-89a39e083c9c","male",21,"90后",28.1385763888889,0,0,0,1,2,"柠檬口味汽水",1,1,"工作日活跃",8,"益智娱乐玩具",,"其他品牌","雪碧",
"8c7ed932-20dd-11e8-bc65-0a58ac130020","female",50,"60后",13.7409722222222,1,0,0,0,1,"酱菜",1,1,"双休日活跃",6.5,,,"古龙",,
"567481a5-7de0-43d7-9d24-d1c192a319e7","male",28,"90后",1.00883101851852,0,0,0,1,1,"即食面类",1,1,"工作日活跃",5.5,,,"汤达人",,
"e10ac33d-ebc3-4500-b1e9-4874a489aa76","male",25,"90后",0.0903819444444444,0,0,0,1,1,"冰淇淋",1,2,"工作日活跃",14.25,"硬盒香烟",,"芙蓉王","雪糍",
"3ca1cbc2-9e83-4553-8e3b-2201d7c76e8a","female",33,"80后",7.46144675925926,0,1,0,0,1,"冰淇淋",1,1,"工作日活跃",2.5,,,"伊利",,
"8cb84ec9-a2a1-43f1-8cc5-a154cc5d7cea","female",25,"90后",8.24966435185185,0,0,0,1,4,"冰淇淋",1,1,"工作日活跃",14.5,,,"随变","伊利",
"394c8b18-0195-400b-b864-63fb2ae7aa82","female",25,"90后",12.0190393518519,0,0,0,1,2,"软盒香烟",1,1,"双休日活跃",27,"运动能量饮料",,"脉动","七匹狼",
"de3f46e7-a6a9-4059-9e5b-18f2bf61a99a","female",29,"90后",2.19594907407407,1,0,0,1,2,"即饮红茶",1,2,"工作日活跃",6.75,"即饮奶茶","其他茶饮料","康师傅","阿萨姆",
"df8d0ae4-52c1-11e8-ba36-0a58ac13035b","male",40,"70后",7.97107638888889,0,0,0,1,1,"硬盒香烟",1,1,"工作日活跃",15,,,"七匹狼",,
"5355d6e6-49b8-11e8-b565-0a58ac130522","male",31,"80后",20.1088657407407,0,0,0,1,9,"酸奶/酸味奶",1,1,"双休日活跃",24,,,"蒙牛","光明",
"3307a7a0-d901-4c32-9cd2-b5511184295d","female",72,"40后",26.6085532407407,1,0,0,0,4,"软盒香烟",1,1,"双休日活跃",52,"硬盒香烟",,"红塔山","七匹狼",
"a4ebf2bb-7345-4789-a86b-68d2d1610db8","male",25,"90后",7.95349537037037,0,0,0,1,2,"其他茶饮料",1,1,"工作日活跃",8,,,"康师傅","三得利",
"1ffd74ed-6be0-45a8-a172-ce8803839e09","male",23,"90后",12.2557291666667,0,0,1,0,1,"牙膏",1,1,"双休日活跃",8.8,,,"黑人",,
"7cc1adc0-6899-438b-835a-1f9a5b5f2bff","male",23,"90后",11.8861574074074,0,0,0,1,4,"即饮咖啡",1,1,"工作日活跃",23,"即食面类","其他糖果","阿尔卑斯","贝纳颂","雀巢咖啡"
"dc528e60-22ad-4a90-bb26-88d4848942b9","female",25,"90后",18.9681597222222,0,0,1,1,2,"面包",1,2,"双休日活跃",11.75,"酸奶/酸味奶","自制面饭类","优思麦","每益添",
"51eaeca2-7e06-4df8-baa1-013cbbe744aa","female",22,"90后",26.7988310185185,0,0,0,1,1,"包装水",1,1,"双休日活跃",2,,,"农夫山泉",,
"6cf0aa1c-1fc3-11e8-bc45-0a58ac130020","male",19,"00后",25.9697569444444,0,0,0,1,3,"即饮红茶",1,1,"工作日活跃",10.5,"即食面类",,"统一冰红茶","康师傅",
"799998b2-5822-11e8-9a50-0a58ac130383","female",34,"80后",24.0757291666667,0,0,0,1,1,"卫生巾",1,1,"工作日活跃",12.9,,,"七度空间",,
"dba1a2a9-c31b-4f2f-8c62-212ee4f483a5","female",23,"90后",17.1821296296296,0,0,0,1,3,"啤酒",1,1,"工作日活跃",10.75,"可乐类汽水",,"百威","可口可乐","雪津"
"0176cc2d-debf-45da-80cf-81e87f6cdb50","male",43,"70后",24.0369791666667,0,0,0,1,1,"牙膏",1,1,"工作日活跃",13.8,,,"黑人",,
"f168117e-5042-11e8-83b6-0a58ac130356","female",27,"90后",13.5030208333333,1,0,0,0,2,"其他居家用品",1,1,"双休日活跃",25,,,"顺美",,
"4450a36c-96fa-4b64-a271-b355e16aa1d5","female",60,"50后",3.27591435185185,0,0,1,0,5,"酸奶/酸味奶",1,1,"工作日活跃",10,,,"伊利优酸乳",,
"9378d2b7-2353-4551-bd7f-58489025b8b4","female",35,"80后",9.15010416666667,0,0,0,1,3,"包装水",1,1,"工作日活跃",13,"凉果","卫浴清洁","恒大冰泉","佳宝","威猛先生"
"a4fd1a77-671d-49d4-8d71-f9db7a9ac74e","male",22,"90后",30.5048611111111,1,0,0,0,2,"包装水",1,1,"工作日活跃",15,"硬盒香烟",,"七匹狼","怡宝",
"723085be-3e3d-11e8-b5e0-0a58ac130503","female",17,"00后",28.1777314814815,0,0,0,1,2,"常温果汁",1,1,"工作日活跃",7.5,"中草药饮料",,"康师傅","王老吉",
"03f1d5e5-284f-41d6-9c15-6a2ced18eb88","male",34,"80后",6.48778935185185,0,1,0,0,1,"自制关东煮",1,1,"双休日活跃",2,,,"其他品牌",,
"33ceb762-8f98-11e8-bdb2-0a58ac1305b1","female",52,"60后",17.7222916666667,1,0,0,0,1,"美容美发工具",1,1,"工作日活跃",6.5,,,"超凡",,
"78f5806b-94fe-4d1a-9e20-0b85eef373c1","male",28,"90后",29.1790277777778,0,0,0,1,4,"膨化食品",1,1,"工作日活跃",22.4,,,"上好佳","农心",
"59ed3044-77a2-11e8-9370-0a58ac130661","male",31,"80后",9.0421875,0,0,0,1,2,"坚果",1,1,"工作日活跃",40.400002,"食用油",,"鲁花","其他品牌",
"83ed1bed-906a-11e8-bea0-0a58ac1305b1","female",34,"80后",25.6680902777778,1,0,0,0,1,"其他居家用品",1,1,"工作日活跃",39,,,"天堂",,
"b6827ba4-101d-42dc-ae04-4d832f5113ab","female",36,"80后",19.7408101851852,1,0,0,0,1,"硬盒香烟",1,1,"双休日活跃",8.5,,,"七匹狼",,
"d01afc1f-777b-11e8-92e5-0a58ac130661","female",43,"70后",7.34797453703704,0,0,1,0,1,"硬盒香烟",1,1,"工作日活跃",45,,,"中华",,
"191126e5-380a-4541-97a6-018c18ac2fa5","female",33,"80后",19.1813310185185,0,0,0,1,1,"果蔬饮料",1,1,"双休日活跃",5,,,"农夫果园",,
"769af101-7fab-11e8-87aa-0a58ac130661","male",36,"80后",4.48836805555556,0,1,0,0,1,"硬盒香烟",1,1,"工作日活跃",15,,,"七匹狼",,
"a10159f8-8a38-41f5-b491-e5424fb6f074","male",48,"70后",15.3848148148148,0,0,1,0,1,"可乐类汽水",1,2,"工作日活跃",2.75,"其他汽水",,"芬达","可口可乐",
"b4357029-9257-459e-835d-4515f0467244","male",31,"80后",13.015775462963,0,0,0,1,6,"啤酒",1,1,"双休日活跃",51,,,"百威",,
"a630392c-cff0-4e5f-a56d-5f2fa46ee56d","male",52,"60后",27.1515856481481,0,0,0,1,2,"冰淇淋",1,1,"双休日活跃",13.4,,,"可米酷","伊利",
"af74ee1c-40e7-4a50-a924-1b606c29aad0","male",36,"80后",1.2469212962963,0,0,0,1,1,"软盒香烟",1,1,"工作日活跃",21,,,"七匹狼",,
"e64b002f-8359-4d9b-90ab-36cba338980a","male",27,"90后",13.0553819444444,0,0,0,1,2,"厨具",1,1,"双休日活跃",11,"啤酒",,"超凡","青岛啤酒",
"9c5313ba-a4ef-4741-ad82-8bad777599b8","male",29,"90后",7.70334490740741,1,0,0,0,1,"即饮咖啡",1,1,"工作日活跃",7,,,"贝纳颂",,
"a60bc9a8-1635-11e8-a6f9-0a58ac13001a","male",39,"80后",19.1708796296296,0,0,0,1,1,"常温果汁",1,1,"双休日活跃",4,,,"美汁源",,
"22a7f35b-4f4d-11e8-8391-0a58ac130356","male",22,"90后",7.1131712962963,0,0,0,1,3,"包装水",1,1,"工作日活跃",22.5,"罐头","酸奶/酸味奶","百农汇","畅轻","康师傅"
"8aa35646-122e-11e8-a69d-0a58ac13001a","male",25,"90后",19.4025231481481,0,0,1,0,2,"运动能量饮料",1,1,"双休日活跃",12,,,"脉动",,
"007fff08-cff6-4226-986d-de4119e8d43e","male",23,"90后",9.46734953703704,0,1,0,0,1,"可乐类汽水",1,1,"工作日活跃",3,,,"零度可乐",,
"e74b6723-4f89-11e8-839f-0a58ac130356","male",27,"90后",9.18282407407407,0,0,0,1,1,"冰淇淋",1,1,"工作日活跃",2,,,"伊利牧场",,
"4b751745-bcf6-453a-bf66-91113fb7fa41","female",30,"80后",0.135648148148148,0,0,0,1,8,"其他糖果",1,1,"工作日活跃",25.5,"冰淇淋",,"不二家","梦龙","伊利"
"5459aa44-c8d6-4ae8-8598-713e4d29efbf","male",28,"90后",29.4949421296296,0,1,0,0,8,"自制关东煮",1,1,"工作日活跃",14.5,"肉食小食",,"其他品牌","卫龙",
"2295835a-49f7-11e8-b589-0a58ac130522","male",22,"90后",1.24980324074074,0,0,0,1,2,"即饮绿茶",1,1,"工作日活跃",9.5,"运动能量饮料",,"尖叫","康师傅",
"9c30ab0d-3bb8-4c3b-8f7d-ec9cbd087999","male",61,"50后",1.98482638888889,0,0,0,1,1,"硬盒香烟",1,1,"工作日活跃",8.5,,,"七匹狼",,
"36d2f133-80b1-11e8-ae4a-0a58ac1303f0","male",16,"00后",1.48890046296296,0,1,0,0,4,"自制关东煮",1,1,"工作日活跃",5.7,,,"其他品牌",,
"514dc1d9-10a9-11e8-a683-0a58ac13001a","male",32,"80后",18.0750925925926,0,0,0,1,1,"可乐类汽水",1,2,"工作日活跃",8.25,"硬盒香烟",,"可口可乐","七匹狼",
"95a126b4-cd1b-4aab-b3cc-bb32a7c781ba","male",16,"00后",23.1893055555556,0,0,0,1,1.5,"其他糖果",1,2,"工作日活跃",0.875,"肉食小食",,"多嘟棒","劲仔","珍宝珠"
"25939d90-8fa9-11e8-bdc3-0a58ac1305b1","male",21,"90后",4.4918287037037,0,1,0,0,1,"其他茶饮料",1,1,"工作日活跃",5,,,"三得利",,
"059bc981-69ad-11e8-8d5f-0a58ac1303bc","male",25,"90后",4.03324074074074,0,0,0,1,10.5,"冰淇淋",1,2,"工作日活跃",52.475,"凉果","熟食肉制品","伊利","呈真","可爱多"
"74baf02c-37d3-11e8-a6cd-0a58ac130128","female",27,"90后",3.16398148148148,0,0,0,1,1,"膨化食品",1,1,"工作日活跃",4.5,,,"乐事",,
"e9f0b93c-1550-11e8-a6e4-0a58ac13001a","male",28,"90后",10.0202546296296,0,0,0,1,1,"硬盒香烟",1,3,"双休日活跃",9.46666666666667,"坚果",,"七匹狼","大好大",
"2748c9fa-72f1-11e8-9876-0a58ac13065a","male",45,"70后",28.0467476851852,0,0,0,1,1,"运动能量饮料",1,2,"工作日活跃",5,,,"尖叫",,
"fa19a497-3da6-11e8-b5ba-0a58ac130503","male",30,"80后",2.14163194444444,0,0,0,1,2,"包装水",1,1,"工作日活跃",7,,,"农夫山泉",,
"6ce6bb0c-a7eb-45d2-b457-4990421f029d","male",29,"90后",7.96152777777778,0,0,0,1,2,"可乐类汽水",1,2,"工作日活跃",6.3,"面包","肉食小食","百事可乐","佳龙","桃李"
"a3a58b54-8565-11e8-b2e0-0a58ac1303f0","male",25,"90后",29.3343055555556,0,0,1,0,4,"自制关东煮",1,1,"工作日活跃",20.5,"其他茶饮料",,"其他品牌","爱之味",
"ae9bfb45-753e-11e8-9058-0a58ac13059c","male",47,"70后",26.3330671296296,0,0,1,0,1,"毛巾类用品",1,1,"双休日活跃",18.9,,,"山东金号",,
"5e664c16-4b7b-11e8-b673-0a58ac130522","female",36,"80后",27.4948148148148,0,1,0,0,1,"烟具",1,1,"双休日活跃",3,,,"其他品牌",,
"874de040-3313-4edb-98fc-3b1f429e7a71","female",41,"70后",4.993125,0,0,0,1,2.66666666666667,"硬盒香烟",1,3,"双休日活跃",33,"含乳饮料","牙膏","利群","黑人","红牛"
"ad5c52dd-3864-11e8-b8b2-0a58ac130259","male",49,"70后",17.6912037037037,1,0,0,0,1,"硬盒香烟",1,2,"双休日活跃",13.25,,,"七匹狼",,
"59fd4236-868b-11e8-9305-0a58ac13066c","female",21,"90后",25.6732175925926,1,0,0,0,4,"硬盒香烟",1,1,"工作日活跃",34,,,"七匹狼",,
"f22cfa07-504d-11e8-83ba-0a58ac130356","male",36,"80后",27.9978240740741,0,0,0,1,1,"硬盒香烟",1,1,"双休日活跃",13,,,"七匹狼",,
"88c203b6-ce5a-4d88-94b8-e9c918978af1","male",30,"80后",18.0013310185185,0,0,0,1,11,"冰淇淋",1,1,"工作日活跃",11,,,"伊利",,
"4ce8b682-1928-11e8-a73a-0a58ac13001a","male",55,"60后",4.23540509259259,0,0,0,1,1,"酱菜",1,1,"工作日活跃",6.8,,,"其他品牌",,
"f04aa6cf-1bba-45bb-a6fe-3d0f29091814","male",16,"00后",3.26314814814815,1,0,1,0,1.33333333333333,"即饮咖啡",1,3,"双休日活跃",7.73333333333333,"购物袋","挂面粉丝","雀巢咖啡","陈克明","见福"
"252188e6-490c-4700-ade9-0a5f6fa7f9c1","male",38,"80后",30.5805787037037,1,0,0,0,2,"包装水",1,1,"工作日活跃",7,"酸奶/酸味奶",,"君乐宝","怡宝",
"c6d659d1-2c02-11e8-b939-0a58ac13002b","female",19,"00后",21.4194907407407,0,1,0,0,1,"酸奶/酸味奶",1,1,"工作日活跃",2,,,"蒙牛酸酸乳",,
"d33be7a8-f485-4399-a574-635c83fcab59","female",25,"90后",11.0982060185185,0,0,0,1,1,"酸奶/酸味奶",1,1,"工作日活跃",10,,,"伊利",,
"61e5b59a-62dc-11e8-8656-0a58ac1303b3","male",29,"90后",15.1881944444444,0,0,0,1,1,"硬盒香烟",1,1,"工作日活跃",9.5,,,"泰山",,
"7812fa37-7df9-4322-8947-6659822136d6","female",26,"90后",11.3396643518519,0,0,1,0,3,"低温牛奶",1,1,"工作日活跃",11,"酸奶/酸味奶",,"盖瑞","君乐宝","科迪"
"62a9dbe3-74e7-11e8-8ffe-0a58ac13059c","male",62,"50后",28.6280208333333,1,0,0,0,1,"软盒香烟",1,1,"工作日活跃",21,,,"七匹狼",,
"eca17d1b-7dc0-485c-a207-eda3bf897fe8","female",29,"90后",20.667650462963,1,0,0,0,2,"即饮咖啡",1,1,"双休日活跃",18.3,"即饮奶茶",,"兰芳园","雀巢咖啡",
"0a00aeac-2193-4538-b063-47855111b46b","male",53,"60后",9.62019675925926,1,0,0,0,2,"硬盒香烟",1,1,"工作日活跃",24,,,"南京",,
"96e3cb36-1ada-11e8-a76a-0a58ac13001a","female",18,"00后",27.5841666666667,1,0,0,0,1,"冰淇淋",1,1,"双休日活跃",4,,,"麦酷狮",,
"561890d3-68d4-4c64-8441-defaac339c27","male",40,"70后",14.138587962963,0,0,0,1,1,"柠檬口味汽水",1,1,"工作日活跃",2,,,"雪碧",,
"9fc4e744-1948-11e8-a740-0a58ac13001a","female",42,"70后",8.38322916666667,0,0,1,0,1,"自制面饭类",1,1,"工作日活跃",8,,,"优思麦",,
"d7b992b6-1e57-4146-ba1d-022cbb5a5572","female",17,"00后",0.471747685185185,0,1,0,0,2,"饼干",1,2,"工作日活跃",7.65,"即饮红茶",,"百奇","茶π",
"ba0a5a43-4d32-4c79-a19d-d360c8708606","male",17,"00后",18.3878009259259,0,0,1,0,2,"手帕纸",1,1,"工作日活跃",2,,,"维达",,
"b70eea30-b965-4e1e-b7e2-285e91c5de5c","female",19,"00后",11.4033912037037,0,0,1,0,3.33333333333333,"包装水",1,3,"双休日活跃",5.86666666666667,"饼干","即饮茉莉花茶","奥利奥","康康","康师傅"
"d4330c3c-3bc8-11e8-85f2-0a58ac130136","female",36,"80后",12.1271412037037,0,0,1,0,1.2,"冰淇淋",1,5,"工作日活跃",8.18,"含乳饮料","即饮红茶","阿尔卑斯","阿华田","维他"
"ba80a6e3-4706-11e8-bef9-0a58ac13033c","male",38,"80后",28.9753935185185,0,0,0,1,6,"即饮奶茶",1,1,"工作日活跃",26,"常温果汁","可乐类汽水","阿萨姆","康师傅","可口可乐"
"6f3a2473-5bee-11e8-9087-0a58ac130393","male",25,"90后",2.12126157407407,0,0,0,1,9,"坚果",1,1,"工作日活跃",19.4,"自制关东煮","购物袋","良兴素","洽洽","吉百年"
"e8e6460c-8869-400e-9301-85db6f734322","female",36,"80后",20.1495833333333,0,0,0,1,1,"硬盒香烟",1,1,"双休日活跃",8.5,,,"七匹狼",,
"31c413c8-d9b9-43ed-83cc-d3ace37fba1e","male",54,"60后",24.2570949074074,0,0,1,0,2,"硬盒香烟",1,1,"工作日活跃",30,,,"七匹狼",,
"7978700f-829d-11e8-b051-0a58ac1303f0","male",26,"90后",7.22537037037037,0,0,0,1,5,"常温牛奶",1,1,"工作日活跃",14.625,"饼干","购物袋","伊利","百奇","见福"
"4f906064-355b-11e8-9528-0a58ac13009d","male",28,"90后",18.3667361111111,0,0,1,0,1,"冰淇淋",1,1,"工作日活跃",5,,,"可爱多",,
"aa55b8fa-1f60-11e8-bc2d-0a58ac130020","female",27,"90后",14.3928587962963,0,0,1,0,1,"卫生巾",1,1,"工作日活跃",9.5,,,"苏菲",,
"c7642441-16b5-4b5b-b69e-780440146e2c","male",34,"80后",0.264386574074074,0,0,1,0,2,"即饮红茶",1,1,"工作日活跃",4.2,"自制关东煮",,"康师傅","其他品牌",
"c226c83a-d675-47f3-b8c6-6f2eac3a5712","male",47,"70后",1.23167824074074,0,0,0,1,1,"硬盒香烟",1,1,"工作日活跃",8.5,,,"七匹狼",,
